number,contractName,name,address,position,banking,bonus,status,lastUpdate,connected,overflow,shape,totalStands,mainStands,overflowStands,snapshot_time
336,toulouse,00336 - COLONNE - SALONIQUE,"Face 90, avenue de la Colonne, 30 m après angle rue de Caillibens","{'latitude': 43.610556, 'longitude': 1.464953}",False,False,OPEN,2025-06-24T08:34:05Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 10, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 0, 'stands': 10, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
388,toulouse,00388 - LARDENNE - CALQUET,"Face au 145, avenue de Lardenne / Chemin de Calquet","{'latitude': 43.5937364, 'longitude': 1.3911254}",False,False,OPEN,2025-06-24T08:37:23Z,True,False,,"{'availabilities': {'bikes': 11, 'stands': 1, 'mechanicalBikes': 7, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 11, 'stands': 1, 'mechanicalBikes': 7, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
23,toulouse,00023 - CARNOT - IDRAC,6 BD LAZARE CARNOT,"{'latitude': 43.601372, 'longitude': 1.452038}",True,False,OPEN,2025-06-24T08:37:23Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 25, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 26}","{'availabilities': {'bikes': 0, 'stands': 25, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 26}",,2025-06-24T10:40:30.138289
273,toulouse,00273 - PASSERIEU - RTE DE ST-SIMON,RD PT LOUIS IZAR / ANGLE AV LOUIS ARISTE PASSERIEU,"{'latitude': 43.579135, 'longitude': 1.392596}",False,False,OPEN,2025-06-24T08:30:28Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 17, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 1, 'stands': 17, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
396,toulouse,00396 - FOURNIER - JARDINERIE,Rue Alain Fournier,"{'latitude': 43.606486, 'longitude': 1.36915}",False,False,OPEN,2025-06-24T08:38:49Z,True,False,,"{'availabilities': {'bikes': 10, 'stands': 3, 'mechanicalBikes': 6, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 10, 'stands': 3, 'mechanicalBikes': 6, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
183,toulouse,00183 - RUE DE CUGNAUX - GRAVETTE,RUE DE CUGNAUX,"{'latitude': 43.593147, 'longitude': 1.424313}",False,False,OPEN,2025-06-24T08:31:30Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 18, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 0, 'stands': 18, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
376,toulouse,00376 - EISENHOWER - LESTANG,"Avenue du général Eisenhower, face au collège Saint Simon","{'latitude': 43.5599624, 'longitude': 1.3944267}",False,False,OPEN,2025-06-24T08:36:03Z,True,False,,"{'availabilities': {'bikes': 4, 'stands': 7, 'mechanicalBikes': 4, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 4, 'stands': 7, 'mechanicalBikes': 4, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
338,toulouse,00338 - GUILLAUMET - CEAT,"Face 24, avenue Henri Guillaumet (nouveau quartier)","{'latitude': 43.61445, 'longitude': 1.469636}",False,False,OPEN,2025-06-24T08:38:52Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 9, 'mechanicalBikes': 2, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 3, 'stands': 9, 'mechanicalBikes': 2, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
126,toulouse,00126 - BONNEFOY - ARAGO,18 RUE BONNEFOY,"{'latitude': 43.616939, 'longitude': 1.454243}",False,False,OPEN,2025-06-24T08:39:34Z,True,False,,"{'availabilities': {'bikes': 2, 'stands': 16, 'mechanicalBikes': 1, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 22}","{'availabilities': {'bikes': 2, 'stands': 16, 'mechanicalBikes': 1, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 22}",,2025-06-24T10:40:30.138289
255,toulouse,00255 - SELLIER - MOUETTES,2 RUE DES MOUETTES / ANGLE ALL HENRI SELLIER,"{'latitude': 43.576893, 'longitude': 1.440049}",False,False,OPEN,2025-06-24T08:32:51Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 16}","{'availabilities': {'bikes': 0, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 16}",,2025-06-24T10:40:30.138289
233,toulouse,00233 - NARBONNE - SAHUQUE,FACE 88 RTE DE NARBONNE STATION ESSO,"{'latitude': 43.566528, 'longitude': 1.458648}",False,False,OPEN,2025-06-24T08:35:36Z,True,False,,"{'availabilities': {'bikes': 2, 'stands': 17, 'mechanicalBikes': 2, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 2, 'stands': 17, 'mechanicalBikes': 2, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",,2025-06-24T10:40:30.138289
254,toulouse,00254 - VESTREPAIN - LOT,RUE DU LOT / 100M AVANT LA RUE VESTREPAIN,"{'latitude': 43.583264, 'longitude': 1.407055}",False,False,OPEN,2025-06-24T08:35:35Z,True,False,,"{'availabilities': {'bikes': 10, 'stands': 5, 'mechanicalBikes': 7, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 10, 'stands': 5, 'mechanicalBikes': 7, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
21,toulouse,00021 - CARNOT - LABEDA,63 BD LAZARE CARNOT,"{'latitude': 43.604079, 'longitude': 1.450158}",False,False,OPEN,2025-06-24T08:38:44Z,True,False,,"{'availabilities': {'bikes': 9, 'stands': 15, 'mechanicalBikes': 8, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}","{'availabilities': {'bikes': 9, 'stands': 15, 'mechanicalBikes': 8, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}",,2025-06-24T10:40:30.138289
62,toulouse,00062 - JAURES - BONREPOS,81 ALLEE JEAN JAURES,"{'latitude': 43.609222, 'longitude': 1.453542}",False,False,OPEN,2025-06-24T08:37:27Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 23, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 24}","{'availabilities': {'bikes': 0, 'stands': 23, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 24}",,2025-06-24T10:40:30.138289
370,toulouse,00370 - PLACE DES TIBAOUS,"Face 11 et 13, rue Missak Manouchian","{'latitude': 43.550424, 'longitude': 1.386158}",False,False,OPEN,2025-06-24T08:37:39Z,True,False,,"{'availabilities': {'bikes': 2, 'stands': 7, 'mechanicalBikes': 2, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 2, 'stands': 7, 'mechanicalBikes': 2, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
244,toulouse,00244 - RENAN - VITRY,93 RUE ERNEST RENAN ANGLE RUE VITRY,"{'latitude': 43.635856, 'longitude': 1.443828}",False,False,OPEN,2025-06-24T08:39:18Z,True,False,,"{'availabilities': {'bikes': 11, 'stands': 6, 'mechanicalBikes': 10, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 11, 'stands': 6, 'mechanicalBikes': 10, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
24,toulouse,00024 - PLACE SAINT-ETIENNE,14 PL SAINT-ETIENNE,"{'latitude': 43.600055, 'longitude': 1.449273}",False,False,OPEN,2025-06-24T08:33:00Z,True,False,,"{'availabilities': {'bikes': 10, 'stands': 10, 'mechanicalBikes': 9, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 22}","{'availabilities': {'bikes': 10, 'stands': 10, 'mechanicalBikes': 9, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 22}",,2025-06-24T10:40:30.138289
245,toulouse,00245 - GRANDE-BRETAGNE - BADIOU,103 BIS AV DE GRANDE BRETAGNE ANGLE RUE BADIOU,"{'latitude': 43.599732, 'longitude': 1.415372}",False,False,OPEN,2025-06-24T08:33:46Z,True,False,,"{'availabilities': {'bikes': 10, 'stands': 8, 'mechanicalBikes': 10, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 19}","{'availabilities': {'bikes': 10, 'stands': 8, 'mechanicalBikes': 10, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 19}",,2025-06-24T10:40:30.138289
196,toulouse,00196 - PUJOL - GOUJON,6 RUE JEAN GOUJON,"{'latitude': 43.601719, 'longitude': 1.458019}",False,False,OPEN,2025-06-24T08:33:33Z,True,False,,"{'availabilities': {'bikes': 2, 'stands': 18, 'mechanicalBikes': 0, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 2, 'stands': 18, 'mechanicalBikes': 0, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",,2025-06-24T10:40:30.138289
281,toulouse,00281 - JARDIN NIEL,FACE 80 RUE SAINT ROCH / ANGLE AC DU 14EME REGIMENT D'INFANTERIE,"{'latitude': 43.578687, 'longitude': 1.446733}",False,False,OPEN,2025-06-24T08:29:46Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 17, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 1, 'stands': 17, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
260,toulouse,00260 - FRONTON - DUCLOS,RUE LEONCE DUCLOS / ANGLE AV DE FRONTON FACE 26 IMP DU BARON,"{'latitude': 43.644963, 'longitude': 1.433998}",False,False,OPEN,2025-06-24T08:39:16Z,True,False,,"{'availabilities': {'bikes': 7, 'stands': 8, 'mechanicalBikes': 6, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 7, 'stands': 8, 'mechanicalBikes': 6, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
228,toulouse,00228 - FAC. DE PHARMACIE MÉTRO,FACE 35 CHEMIN DES MARAICHERS,"{'latitude': 43.568165, 'longitude': 1.464353}",True,False,OPEN,2025-06-24T08:39:48Z,True,False,,"{'availabilities': {'bikes': 4, 'stands': 12, 'mechanicalBikes': 1, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 4, 'stands': 12, 'mechanicalBikes': 1, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
124,toulouse,00124 - EGLISE DES MINIMES,27 AV DES MINIMES,"{'latitude': 43.618287, 'longitude': 1.436857}",False,False,OPEN,2025-06-24T08:31:53Z,True,False,,"{'availabilities': {'bikes': 2, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 2, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
207,toulouse,00207 - MAL CLABEL - AUDE,FACE 25 RUE DE L AUDE,"{'latitude': 43.583202, 'longitude': 1.481757}",False,False,OPEN,2025-06-24T08:39:05Z,True,False,,"{'availabilities': {'bikes': 6, 'stands': 11, 'mechanicalBikes': 6, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 17}","{'availabilities': {'bikes': 6, 'stands': 11, 'mechanicalBikes': 6, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 17}",,2025-06-24T10:40:30.138289
11,toulouse,00011 - PLACE DE LA DAURADE,2 PL DE LA DAURADE,"{'latitude': 43.601888, 'longitude': 1.440368}",True,False,OPEN,2025-06-24T08:37:47Z,True,False,,"{'availabilities': {'bikes': 11, 'stands': 8, 'mechanicalBikes': 6, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 23}","{'availabilities': {'bikes': 11, 'stands': 8, 'mechanicalBikes': 6, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 23}",,2025-06-24T10:40:30.138289
319,toulouse,00319 - ROUTE DE LAUNAGUET - DELBO,"Rond-point, 50m avant 283, route de Launaguet","{'latitude': 43.651318, 'longitude': 1.438377}",False,False,OPEN,2025-06-24T08:37:16Z,True,False,,"{'availabilities': {'bikes': 4, 'stands': 7, 'mechanicalBikes': 3, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 4, 'stands': 7, 'mechanicalBikes': 3, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
186,toulouse,00186 - DESBALS - BOUALAM,1 IMPASSE BACHAGA BOUALAM,"{'latitude': 43.579171, 'longitude': 1.410939}",False,False,OPEN,2025-06-24T08:34:46Z,True,False,,"{'availabilities': {'bikes': 16, 'stands': 0, 'mechanicalBikes': 11, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 16, 'stands': 0, 'mechanicalBikes': 11, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
235,toulouse,00235 - LA VACHE MÉTRO,FACE AU 8 RUE PAUL VERLAINE,"{'latitude': 43.633454, 'longitude': 1.435519}",True,False,OPEN,2025-06-24T08:35:03Z,True,False,,"{'availabilities': {'bikes': 4, 'stands': 12, 'mechanicalBikes': 3, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 19}","{'availabilities': {'bikes': 4, 'stands': 12, 'mechanicalBikes': 3, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 19}",,2025-06-24T10:40:30.138289
288,toulouse,000288 - METZ - MARCHANDS,28 RUE DES MARCHANDS,"{'latitude': 43.600021, 'longitude': 1.44293}",False,False,OPEN,2025-06-24T08:36:54Z,True,False,,"{'availabilities': {'bikes': 11, 'stands': 24, 'mechanicalBikes': 8, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 36}","{'availabilities': {'bikes': 11, 'stands': 24, 'mechanicalBikes': 8, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 36}",,2025-06-24T10:40:30.138289
394,toulouse,00394 - BAYONNE - FLAMBERE,"73, route de Bayonne","{'latitude': 43.608267, 'longitude': 1.389792}",False,False,OPEN,2025-06-24T08:32:16Z,True,False,,"{'availabilities': {'bikes': 5, 'stands': 5, 'mechanicalBikes': 0, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 5, 'stands': 5, 'mechanicalBikes': 0, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
150,toulouse,00150 - CURIE - CAMPISTRON,78 BD PIERRE ET MARIE CURIE,"{'latitude': 43.62563, 'longitude': 1.439513}",False,False,OPEN,2025-06-24T08:38:46Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 0, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
252,toulouse,00252 - CATELLAN - CAZENEUVE,RUE MARIE CLAIRE DE CATELLAN (10M AVANT LE PONT SNCF LE LONG DE LA PISTE CYCLABE),"{'latitude': 43.626914, 'longitude': 1.444986}",False,False,OPEN,2025-06-24T08:37:27Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 12, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 1, 'stands': 12, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
184,toulouse,00184 - MICHOUN - HYERES,70 CHEMIN MICHOUN,"{'latitude': 43.62724, 'longitude': 1.469293}",False,False,OPEN,2025-06-24T08:32:34Z,True,False,,"{'availabilities': {'bikes': 5, 'stands': 9, 'mechanicalBikes': 4, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 5, 'stands': 9, 'mechanicalBikes': 4, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",,2025-06-24T10:40:30.138289
271,toulouse,00271 - ANCELY TRAMWAY,FACE 151 AV DES ARENES ROMAINES,"{'latitude': 43.619301, 'longitude': 1.396986}",False,False,OPEN,2025-06-24T08:39:42Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 18, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 1, 'stands': 18, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",,2025-06-24T10:40:30.138289
33,toulouse,00033 - SAINT - BERNARD - BERALDI,11 RUE HENRI BERALDI,"{'latitude': 43.608605, 'longitude': 1.4436}",False,False,OPEN,2025-06-24T08:38:18Z,True,False,,"{'availabilities': {'bikes': 6, 'stands': 9, 'mechanicalBikes': 4, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 6, 'stands': 9, 'mechanicalBikes': 4, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",,2025-06-24T10:40:30.138289
161,toulouse,00161 - AV . DE RANGUEIL  - BEDOUCE,35 AV DE RANGUEIL,"{'latitude': 43.576773, 'longitude': 1.454742}",False,False,OPEN,2025-06-24T08:35:44Z,True,False,,"{'availabilities': {'bikes': 2, 'stands': 13, 'mechanicalBikes': 2, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 2, 'stands': 13, 'mechanicalBikes': 2, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",,2025-06-24T10:40:30.138289
172,toulouse,00172 - NETWILLER - EBELOT,RD-PT DE L'ABBE LAFFORGUE ANGLE RUE HENRI EBELOT,"{'latitude': 43.642859, 'longitude': 1.461124}",False,False,OPEN,2025-06-24T08:36:07Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 7, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 0, 'stands': 7, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",,2025-06-24T10:40:30.138289
391,toulouse,00391 - LARDENNE GARE,"Face 10, chemin de Capelles","{'latitude': 43.597343, 'longitude': 1.383108}",False,False,OPEN,2025-06-24T08:38:21Z,True,False,,"{'availabilities': {'bikes': 10, 'stands': 2, 'mechanicalBikes': 3, 'electricalBikes': 7, 'electricalInternalBatteryBikes': 7, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 10, 'stands': 2, 'mechanicalBikes': 3, 'electricalBikes': 7, 'electricalInternalBatteryBikes': 7, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
120,toulouse,00120 - BARCELONE - SANIERES,152 ALL DE BARCELONE,"{'latitude': 43.610343, 'longitude': 1.420407}",False,False,OPEN,2025-06-24T08:34:56Z,True,False,,"{'availabilities': {'bikes': 8, 'stands': 8, 'mechanicalBikes': 8, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 8, 'stands': 8, 'mechanicalBikes': 8, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
268,toulouse,00268 - PLACE JOSEPH BAYLAC,PL DU DR JOSEPH BAYLAC ANGLE AV DES ARENES ROMAINES,"{'latitude': 43.608597, 'longitude': 1.397192}",False,False,OPEN,2025-06-24T08:36:12Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 0, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 22}","{'availabilities': {'bikes': 0, 'stands': 0, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 22}",,2025-06-24T10:40:30.138289
217,toulouse,00217 - AMOUROUX - ST-TROPEZ,42 CHEMIN AMOUROUX,"{'latitude': 43.629655, 'longitude': 1.466259}",False,False,OPEN,2025-06-24T08:34:41Z,True,False,,"{'availabilities': {'bikes': 4, 'stands': 13, 'mechanicalBikes': 3, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 4, 'stands': 13, 'mechanicalBikes': 3, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
82,toulouse,00082 - SÉJOURNÉ - PT DES CATALANS,1 AV PAUL SEJOURNE,"{'latitude': 43.605804, 'longitude': 1.428054}",False,False,OPEN,2025-06-24T08:37:25Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 17, 'mechanicalBikes': 3, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 21}","{'availabilities': {'bikes': 3, 'stands': 17, 'mechanicalBikes': 3, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 21}",,2025-06-24T10:40:30.138289
362,toulouse,00362 - POUVOURVILLE - GOSCINNY,"Chemin de Pouvourville, face rue de la Cocagne","{'latitude': 43.550243, 'longitude': 1.457515}",True,False,OPEN,2025-06-24T08:35:15Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 12, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 1, 'stands': 12, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
